household_id,person_id,sample_weight,province,age_group,gender,marital_status,after_tax_income,household_size,household_composition,household_maj_income_flag,after_tax_low_income_flag,before_tax_low_income_flag,after_tax_below_lim_flag,disposable_income_below_mbm_flag,ownership_of_dwelling,monthly_mortgage_payment,monthly_condo_fee,monthly_rent,rent_subsidy_flag,core_housing_need_indicator,adult_food_security_status,child_food_security_status,household_food_security_status,atinc35,total_household_costs,affordable_housing_flag,income_bracket,housing_costs_flag
20907,2090703,282.7682,Nova Scotia,25 to 29 years,Male,Not stated,21785.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Not owned by a member of the household,,,1000.0,No,Not in core housing need,Moderately food insecure,Valid skip,Moderately food insecure,635.4684500000001,1000.0,No,< 40k,$800 - $1600 /month
20963,2096301,138.3578,Nova Scotia,70 years and over,Male,Married,35605.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1038.59785,0.0,Yes,< 40k,House paid in full
20965,2096501,148.5461,Nova Scotia,55 to 59 years,Female,Single (never married),33195.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,968.2981500000001,0.0,Yes,< 40k,House paid in full
20989,2098902,211.0858,Nova Scotia,65 to 69 years,Female,Married,45805.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1336.13185,0.0,Yes,40k - 60k,House paid in full
20994,2099401,212.3505,Nova Scotia,30 to 34 years,Male,Married,39015.0,4,Two or more person household/Two or more economic families,Yes,No,No,No,No,Owned by a member of the household,1100.0,,,Valid skip,Valid skip,Food secure,Food secure,Food secure,1138.06755,1100.0,Yes,< 40k,$800 - $1600 /month
21030,2103002,115.2389,Nova Scotia,70 years and over,Male,Married,27550.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,400.0,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,803.6335,400.0,Yes,< 40k,< $800/month
21056,2105601,254.8286,Nova Scotia,50 to 54 years,Female,"Separated, divorced or widowed",29000.0,3,Two or more person household/One economic family,Yes,No,Yes,Yes,Yes,Owned by a member of the household,1100.0,,,Valid skip,In core housing need,Food secure,Valid skip,Food secure,845.9300000000001,1100.0,No,< 40k,$800 - $1600 /month
21061,2106101,80.8858,Nova Scotia,35 to 39 years,Male,Single (never married),100620.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,1100.0,,,Valid skip,Valid skip,Severely food insecure,Valid skip,Severely food insecure,2935.0854,1100.0,Yes,100k - 200k,$800 - $1600 /month
21068,2106801,89.6262,Nova Scotia,40 to 44 years,Female,"Separated, divorced or widowed",45765.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,500.0,,,Valid skip,Valid skip,Moderately food insecure,Moderately food insecure,Moderately food insecure,1334.96505,500.0,Yes,40k - 60k,< $800/month
21071,2107102,145.5139,Nova Scotia,70 years and over,Female,Married,37875.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1104.81375,0.0,Yes,< 40k,House paid in full
21076,2107601,118.2638,Nova Scotia,50 to 54 years,Female,Married,116650.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,2600.0,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,3402.6805000000004,2600.0,Yes,100k - 200k,> $2400 /month
21083,2108301,195.9722,Nova Scotia,65 to 69 years,Male,Not stated,121000.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,3529.57,0.0,Yes,100k - 200k,House paid in full
21124,2112402,145.207,Nova Scotia,70 years and over,Male,Married,74220.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,100.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,2164.9974,100.0,Yes,60k - 80k,< $800/month
21135,2113502,162.3302,Nova Scotia,50 to 54 years,Female,Married,50330.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1468.1261000000002,0.0,Yes,40k - 60k,House paid in full
21136,2113606,180.069,Nova Scotia,30 to 34 years,Male,Married,58870.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,900.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1717.2379,900.0,Yes,40k - 60k,$800 - $1600 /month
21160,2116001,145.5658,Nova Scotia,60 to 64 years,Female,Single (never married),27280.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,500.0,No,Valid skip,Food secure,Valid skip,Food secure,795.7576,500.0,Yes,< 40k,< $800/month
21175,2117501,159.7583,Nova Scotia,70 years and over,Male,Married,40420.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,700.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1179.0514,700.0,Yes,40k - 60k,< $800/month
21185,2118501,105.9846,Nova Scotia,70 years and over,Male,"Separated, divorced or widowed",19900.0,1,One person household,Yes,No,No,Yes,No,Owned by a member of the household,,,,Valid skip,Valid skip,Severely food insecure,Valid skip,Severely food insecure,580.4830000000001,0.0,Yes,< 40k,House paid in full
21186,2118601,127.2378,Nova Scotia,55 to 59 years,Female,"Separated, divorced or widowed",36960.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,500.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1078.1232,500.0,Yes,< 40k,< $800/month
21194,2119401,195.238,Nova Scotia,55 to 59 years,Male,Single (never married),26165.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,763.23305,0.0,Yes,< 40k,House paid in full
21219,2121901,106.2142,Nova Scotia,60 to 64 years,Male,Married,45025.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Moderately food insecure,Valid skip,Moderately food insecure,1313.37925,0.0,Yes,40k - 60k,House paid in full
21226,2122602,132.4709,Nova Scotia,55 to 59 years,Male,Married,36870.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1075.4979,0.0,Yes,< 40k,House paid in full
21233,2123301,134.9333,Nova Scotia,18 to 24 years,Male,Single (never married),37830.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,600.0,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1103.5011,600.0,Yes,< 40k,< $800/month
21249,2124901,135.0437,Nova Scotia,70 years and over,Female,"Separated, divorced or widowed",19750.0,1,One person household,Yes,No,Yes,Yes,No,Not owned by a member of the household,,,500.0,Yes,Valid skip,Food secure,Valid skip,Food secure,576.1075000000001,500.0,Yes,< 40k,< $800/month
21263,2126301,137.6364,Nova Scotia,65 to 69 years,Male,"Separated, divorced or widowed",23375.0,1,One person household,Yes,No,No,Yes,No,Owned by a member of the household,200.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,681.84875,200.0,Yes,< 40k,< $800/month
21267,2126701,184.5274,Nova Scotia,40 to 44 years,Male,Married,57590.0,4,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1300.0,,,Valid skip,Not in core housing need,Food secure,Marginally food insecure,Marginally food insecure,1679.9003,1300.0,Yes,40k - 60k,$800 - $1600 /month
21282,2128202,263.899,Nova Scotia,25 to 29 years,Male,Common-law,23235.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Not owned by a member of the household,,,500.0,No,Valid skip,Severely food insecure,Valid skip,Severely food insecure,677.76495,500.0,Yes,< 40k,< $800/month
21299,2129901,137.3931,Nova Scotia,70 years and over,Female,"Separated, divorced or widowed",24975.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,728.52075,0.0,Yes,< 40k,House paid in full
21303,2130301,162.3188,Nova Scotia,45 to 49 years,Female,Married,50370.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,400.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1469.2929000000001,400.0,Yes,40k - 60k,< $800/month
21310,2131002,211.1085,Nova Scotia,60 to 64 years,Female,Married,142300.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,4150.8910000000005,0.0,Yes,100k - 200k,House paid in full
21326,2132602,257.516,Nova Scotia,40 to 44 years,Male,Married,66780.0,4,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,2100.0,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,1947.9726,2100.0,No,60k - 80k,$1600 - $2400 /month
21350,2135001,276.0897,Nova Scotia,18 to 24 years,Female,Single (never married),37500.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,1300.0,No,Not in core housing need,Marginally food insecure,Valid skip,Marginally food insecure,1093.875,1300.0,No,< 40k,$800 - $1600 /month
21369,2136901,207.2012,Nova Scotia,60 to 64 years,Male,Married,115625.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,2500.0,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,3372.78125,2500.0,Yes,100k - 200k,> $2400 /month
21406,2140601,113.7322,Nova Scotia,65 to 69 years,Male,Married,48070.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1402.2019,0.0,Yes,40k - 60k,House paid in full
21424,2142401,59.877,Nova Scotia,40 to 44 years,Male,Married,59060.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,500.0,,,Valid skip,Valid skip,Food secure,Food secure,Food secure,1722.7802000000001,500.0,Yes,40k - 60k,< $800/month
21427,2142702,189.6047,Nova Scotia,30 to 34 years,Female,Married,60020.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,900.0,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,1750.7834,900.0,Yes,60k - 80k,$800 - $1600 /month
21429,2142902,94.6493,Nova Scotia,30 to 34 years,Male,Married,50530.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,800.0,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,1473.9601,800.0,Yes,40k - 60k,$800 - $1600 /month
21446,2144601,177.5145,Nova Scotia,35 to 39 years,Female,Single (never married),73305.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,600.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,2138.30685,600.0,Yes,60k - 80k,< $800/month
21448,2144801,131.0428,Nova Scotia,70 years and over,Male,"Separated, divorced or widowed",29900.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,872.183,0.0,Yes,< 40k,House paid in full
21462,2146202,202.3784,Nova Scotia,45 to 49 years,Male,Married,89510.0,4,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1300.0,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,2611.0067,1300.0,Yes,80k - 100k,$800 - $1600 /month
21467,2146701,260.5244,Nova Scotia,40 to 44 years,Female,Married,104570.0,4,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1700.0,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,3050.3069,1700.0,Yes,100k - 200k,$1600 - $2400 /month
21470,2147001,248.8663,Nova Scotia,65 to 69 years,Male,Married,82060.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,2393.6902,0.0,Yes,80k - 100k,House paid in full
21486,2148602,155.8464,Nova Scotia,50 to 54 years,Male,Common-law,46720.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1362.8224,0.0,Yes,40k - 60k,House paid in full
21495,2149501,135.0142,Nova Scotia,55 to 59 years,Female,Single (never married),32845.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,500.0,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,958.08865,500.0,Yes,< 40k,< $800/month
21519,2151902,189.4164,Nova Scotia,55 to 59 years,Male,"Separated, divorced or widowed",64185.0,2,Two or more person household/Two or more economic families,Yes,No,No,No,No,Owned by a member of the household,600.0,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1872.27645,600.0,Yes,60k - 80k,< $800/month
21520,2152001,208.1486,Nova Scotia,60 to 64 years,Female,"Separated, divorced or widowed",29030.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,846.8051,0.0,Yes,< 40k,House paid in full
21553,2155302,145.5948,Nova Scotia,70 years and over,Female,Married,31430.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,400.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,916.8131000000001,400.0,Yes,< 40k,< $800/month
21580,2158001,208.9321,Nova Scotia,70 years and over,Male,Married,65490.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1910.3433,0.0,Yes,60k - 80k,House paid in full
21588,2158802,139.9871,Nova Scotia,30 to 34 years,Female,Married,69600.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Not owned by a member of the household,,,600.0,Not stated,Valid skip,Food secure,Food secure,Food secure,2030.2320000000002,600.0,Yes,60k - 80k,< $800/month
21602,2160201,115.6177,Nova Scotia,70 years and over,Female,"Separated, divorced or widowed",19900.0,1,One person household,Yes,No,Yes,Yes,Yes,Not owned by a member of the household,,,500.0,No,In core housing need,Food secure,Valid skip,Food secure,580.4830000000001,500.0,Yes,< 40k,< $800/month
21624,2162401,131.5325,Nova Scotia,60 to 64 years,Male,"Separated, divorced or widowed",44945.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Marginally food insecure,Valid skip,Marginally food insecure,1311.04565,0.0,Yes,40k - 60k,House paid in full
21632,2163201,136.4642,Nova Scotia,60 to 64 years,Female,Single (never married),19125.0,1,One person household,Yes,No,No,Yes,Yes,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,557.87625,0.0,Yes,< 40k,House paid in full
